,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,11021,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692225.0,19692225.0,False,,1,,,,2024-04-30T15:08:00.000Z,61230.160648539575,30722894477.655315,26.2587,0.55017643,-2.60595235,-8.38815724,-13.09997386,-1.0513731,42.701436,1205758100277.1873,53.6331,1285833373619.33,,2024-04-30T15:08:00.000Z,,,,,,2024-04-30 15:08:59.990358
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T15:07:00.000Z,3025.053607682139,15389460745.410383,5.3773,0.86922957,-4.55252335,-6.63003921,-16.51537942,-11.32334847,31.13357206,369227138694.15186,16.4341,369227138694.15,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
2,825,Tether USDt,USDT,tether,84462,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T15:07:00.000Z,0.9996589530388694,55934700545.67125,19.983,-0.02062818,-0.03311635,-0.08175067,-0.04851502,-0.06373279,-0.0054232,110605495044.14937,4.923,113047982637.22,,2024-04-30T15:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 15:08:59.990358
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587816.3804002,147587816.3804002,False,,4,,,,2024-04-30T15:07:00.000Z,565.4520961670596,1273385350.478337,52.0043,0.2955909,-4.10246946,-6.71081402,-6.32941633,39.80470586,87.27033157,83453840141.01639,3.7094,83453840141.02,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447320933.3989815,574910883.1907406,True,,5,,,,2024-04-30T15:07:00.000Z,129.29196597024068,2988757008.505432,40.8364,0.71426577,-5.1891665,-18.69107301,-34.12560621,-2.15340884,29.82880539,57835002898.79742,2.5725,74331358345.42,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
5,3408,USDC,USDC,usd-coin,18772,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33335379074.970688,33335379074.970688,False,,6,,,,2024-04-30T15:07:00.000Z,0.999948827818651,7122614484.308684,25.9419,-0.01852493,-0.01399005,-0.006356,-0.00627025,-0.00172345,-0.02917351,33333673230.907326,1.4827,33333673230.91,,2024-04-30T15:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 15:08:59.990358
6,52,XRP,XRP,xrp,1308,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T15:08:00.000Z,0.4994953118198924,1175982271.550082,10.3516,0.76838785,-2.47240978,-8.97246433,-20.40916589,-15.47455766,-0.92122317,27590079670.507668,1.2265,49949531181.99,,2024-04-30T15:08:00.000Z,,,,,,2024-04-30 15:08:59.990358
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144098656383.70514,144098656383.70514,True,,8,,,,2024-04-30T15:08:00.000Z,0.13551921469459027,1136777222.2824767,20.3002,1.0247137,-5.03310373,-16.11653433,-36.44168297,8.12094921,71.47686286,19528136751.66533,0.8686,19528136751.67,,2024-04-30T15:08:00.000Z,,,,,,2024-04-30 15:08:59.990358
8,11419,Toncoin,TON,toncoin,306,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472865535.3795657,5105929732.203246,True,,9,3414166606.0,18098516021.965622,,2024-04-30T15:07:00.000Z,5.301005519226739,186770968.4578658,55.8521,1.04175457,0.42603273,-6.72605134,1.75243925,93.240442,155.79594503,18409679370.579403,0.8183,27066561691.19,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
9,2010,Cardano,ADA,cardano,1158,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643134037.293,36841202420.119,False,,10,,,,2024-04-30T15:07:00.000Z,0.43543256424380855,344821512.4941574,14.8877,1.43153461,-4.79016701,-14.95348639,-32.62092785,-36.60495034,-13.3872372,15520181251.544264,0.69,19594465390.97,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
10,5994,Shiba Inu,SHIB,shiba-inu,803,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T15:07:00.000Z,2.2481149476441875e-05,668244971.177893,32.1143,1.21905187,-5.27203742,-18.07471131,-26.48223793,59.09040732,149.06566357,13247903329.36447,0.5897,13253403919.87,,2024-04-30T15:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 15:08:59.990358
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379125003.9642537,437814643.9642537,False,,12,,,,2024-04-30T15:07:00.000Z,33.28053529991594,478745939.0788715,29.7721,1.53282211,-4.14108585,-14.98376752,-37.50002353,-20.37955924,-4.26136392,12617483077.513117,0.5612,23820500508.55,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87546598870.56465,87546617376.57884,True,,13,71659659264.0,8519601240.6315565,,2024-04-30T15:07:00.000Z,0.11888978161680415,422684899.2421793,32.1496,0.39752932,0.63802131,5.36656885,-3.40892753,-15.58155837,5.89211723,10408396021.015385,0.463,10408398221.19,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T15:08:00.000Z,6.197192538486845,199486598.49120426,24.1816,-0.26105752,-6.09781368,-17.59399336,-35.30353056,-26.3702348,-7.62070167,8911274275.56628,0.3964,8911274275.57,,2024-04-30T15:08:00.000Z,,,,,,2024-04-30 15:08:59.990358
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699265.625,19699265.625,False,,15,,,,2024-04-30T15:07:00.000Z,441.60052810304273,357770740.1373059,11.4808,1.00899667,-3.67078569,-13.77919966,-26.54478159,41.35520847,87.41231128,8699206103.242117,0.3869,9273611090.16,,2024-04-30T15:07:00.000Z,,,,,,2024-04-30 15:08:59.990358
0,1,Bitcoin,BTC,bitcoin,11021,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692225.0,19692225.0,False,,1,,,,2024-04-30T15:38:00.000Z,60763.648646454116,31054391833.60241,25.9141,-0.35352981,-3.356486,-8.70963257,-13.69063318,-1.38206792,40.35947519,1196571440966.92,53.6352,1276036621575.54,,2024-04-30T15:38:00.000Z,,,,,,2024-04-30 15:39:00.239305
1,1027,Ethereum,ETH,ethereum,8882,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122056395.21775669,122056395.21775669,True,,2,,,,2024-04-30T15:37:00.000Z,2989.7741312667554,15668424004.4998,6.7056,-0.4410162,-5.75907723,-7.4644503,-17.35791345,-12.0476622,28.4291811,364921052977.7203,16.3439,364921052977.72,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
2,825,Tether USDt,USDT,tether,84463,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,110643229581.36777,113086550461.5959,True,,3,,,,2024-04-30T15:37:00.000Z,0.9991809546467839,56618420205.699295,20.2797,-0.03089814,-0.07999616,-0.1084402,-0.0966846,-0.09551841,-0.05301976,110552607758.31433,4.9514,112993927447.93,,2024-04-30T15:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-30 15:39:00.239305
3,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587816.3804002,147587816.3804002,False,,4,,,,2024-04-30T15:37:00.000Z,561.6859779048383,1297580304.4564216,54.8919,-0.32030447,-4.8883499,-7.28009807,-6.87318331,39.14344006,85.38809692,82898006970.4648,3.7137,82898006970.46,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
4,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,447320933.3989815,574910883.1907406,True,,5,,,,2024-04-30T15:37:00.000Z,127.58785843962697,3003468803.8243194,40.6041,-0.96498831,-6.27346515,-19.41117886,-34.92694954,-3.43189867,27.45282838,57072719927.59106,2.5582,73351648379.94,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
5,3408,USDC,USDC,usd-coin,18773,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33335379074.970688,33335379074.970688,False,,6,,,,2024-04-30T15:37:00.000Z,0.9998274235460041,7262766213.773244,27.0071,-0.00578176,-0.01499173,-0.01227778,-0.01355847,-0.00219391,-0.04522842,33329626173.457317,1.494,33329626173.46,,2024-04-30T15:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-30 15:39:00.239305
6,52,XRP,XRP,xrp,1308,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55235913166.0,99987652657.0,False,,7,,,,2024-04-30T15:38:00.000Z,0.49507485651870053,1187274114.0302124,10.4284,-0.38789023,-3.4088709,-9.76559527,-21.10172745,-15.96789485,-2.31746267,27345911785.336853,1.2258,49507485651.87,,2024-04-30T15:38:00.000Z,,,,,,2024-04-30 15:39:00.239305
7,74,Dogecoin,DOGE,dogecoin,958,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144098656383.70514,144098656383.70514,True,,8,,,,2024-04-30T15:38:00.000Z,0.13388225803872097,1145807399.2377114,20.5998,-0.57660436,-6.33420948,-17.2814629,-36.6919639,6.92502676,68.85318554,19292253496.9962,0.8648,19292253497.0,,2024-04-30T15:38:00.000Z,,,,,,2024-04-30 15:39:00.239305
8,11419,Toncoin,TON,toncoin,306,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3472865535.3795657,5105929732.203246,True,,9,3414166606.0,17691011323.361668,,2024-04-30T15:37:00.000Z,5.181648514829878,192662628.60004506,59.6313,-1.29597709,-1.99304346,-8.91311112,-0.2964664,88.87158595,149.81150463,17995168543.603397,0.8063,26457133213.7,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
9,2010,Cardano,ADA,cardano,1158,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35643134037.293,36841202420.119,False,,10,,,,2024-04-30T15:37:00.000Z,0.43418761224965974,350147544.4312992,15.8273,0.76083297,-4.85758649,-14.70685978,-32.97095782,-36.5225527,-14.02917209,15475807260.746822,0.6934,19538442551.23,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
10,5994,Shiba Inu,SHIB,shiba-inu,803,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-30T15:37:00.000Z,2.219958535629582e-05,667293357.1850687,29.5305,-0.45005704,-6.6840278,-19.02944343,-26.90886049,58.0502151,145.63302947,13081980574.897606,0.5864,13087412273.51,,2024-04-30T15:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-30 15:39:00.239305
11,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,379125003.9642537,437814643.9642537,False,,12,,,,2024-04-30T15:37:00.000Z,32.81531432419899,480541189.464197,26.3984,-0.50366821,-5.85516349,-16.10830963,-38.41132798,-21.39696036,-6.497172,12441106173.250174,0.5577,23487519191.13,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
12,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87546598870.56465,87546617376.57884,True,,13,71659659264.0,8485593606.434388,,2024-04-30T15:37:00.000Z,0.11841521008595328,427754589.0607304,32.0282,-0.63810965,0.27536367,4.8912012,-3.88505913,-15.7585167,5.27320036,10366848897.568594,0.4647,10366851088.96,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
13,6636,Polkadot,DOT,polkadot-new,753,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,,,,2024-04-30T15:38:00.000Z,6.153629346310081,203269441.74262923,24.5779,-1.30573136,-6.97428022,-17.62828509,-35.88279986,-26.30677584,-8.7367385,8848632433.894352,0.3966,8848632433.89,,2024-04-30T15:38:00.000Z,,,,,,2024-04-30 15:39:00.239305
14,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19699265.625,19699265.625,False,,15,,,,2024-04-30T15:37:00.000Z,432.77861842688026,362328560.59611857,10.716,-1.17793172,-6.06509511,-15.32616029,-28.0961972,39.26206408,82.48942644,8525420961.211634,0.3821,9088350986.96,,2024-04-30T15:37:00.000Z,,,,,,2024-04-30 15:39:00.239305
0,1,Bitcoin,BTC,bitcoin,11021,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19692225.0,19692225.0,False,,1,,,,2024-04-30T16:08:00.000Z,60674.680779273505,31189984542.567955,24.7226,-0.90719976,-3.74859634,-9.06771975,-13.90013841,-1.30687739,39.42978097,1194819465708.6292,53.7057,1274168296364.74,,2024-04-30T16:08:00.000Z,,,,,,2024-04-30 16:09:00.713119
